,file_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_index,class_name,file_path
7043,07044.jpg,57,41,242,151,90,Dodge Dakota Crew Cab 2010,data\stanford_cars\train\Dodge Dakota Crew Cab 2010\07044.jpg
7044,07045.jpg,32,49,445,302,30,BMW 3 Series Wagon 2012,data\stanford_cars\train\BMW 3 Series Wagon 2012\07045.jpg
7045,07046.jpg,77,129,475,316,80,Chrysler Crossfire Convertible 2008,data\stanford_cars\train\Chrysler Crossfire Convertible 2008\07046.jpg
7046,07047.jpg,14,18,284,223,71,Chevrolet Express Van 2007,data\stanford_cars\train\Chevrolet Express Van 2007\07047.jpg
7047,07048.jpg,301,239,1239,607,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\07048.jpg
7048,07049.jpg,10,49,576,403,191,Volkswagen Golf Hatchback 1991,data\stanford_cars\train\Volkswagen Golf Hatchback 1991\07049.jpg
7049,07050.jpg,29,444,1253,928,4,Acura TL Type-S 2008,data\stanford_cars\train\Acura TL Type-S 2008\07050.jpg
7050,07051.jpg,69,30,832,582,35,BMW M5 Sedan 2010,data\stanford_cars\train\BMW M5 Sedan 2010\07051.jpg
7051,07052.jpg,50,55,432,261,59,Chevrolet Camaro Convertible 2012,data\stanford_cars\train\Chevrolet Camaro Convertible 2012\07052.jpg
7052,07053.jpg,49,34,190,109,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\07053.jpg
7053,07054.jpg,313,460,1399,1150,115,Ford Focus Sedan 2007,data\stanford_cars\train\Ford Focus Sedan 2007\07054.jpg
7054,07055.jpg,59,62,1435,916,166,Mercedes-Benz Sprinter Van 2012,data\stanford_cars\train\Mercedes-Benz Sprinter Van 2012\07055.jpg
7055,07056.jpg,34,134,883,546,35,BMW M5 Sedan 2010,data\stanford_cars\train\BMW M5 Sedan 2010\07056.jpg
7056,07057.jpg,66,339,1756,1429,94,Dodge Durango SUV 2012,data\stanford_cars\train\Dodge Durango SUV 2012\07057.jpg
7057,07058.jpg,202,181,1513,1120,48,Buick Rainier SUV 2007,data\stanford_cars\train\Buick Rainier SUV 2007\07058.jpg
7058,07059.jpg,3,80,638,410,19,Audi TT Hatchback 2011,data\stanford_cars\train\Audi TT Hatchback 2011\07059.jpg
7059,07060.jpg,207,201,533,374,105,Fisker Karma Sedan 2012,data\stanford_cars\train\Fisker Karma Sedan 2012\07060.jpg
7060,07061.jpg,55,53,567,269,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\07061.jpg
7061,07062.jpg,6,74,471,320,118,GMC Terrain SUV 2012,data\stanford_cars\train\GMC Terrain SUV 2012\07062.jpg
7062,07063.jpg,42,60,265,153,141,Infiniti G Coupe IPL 2012,data\stanford_cars\train\Infiniti G Coupe IPL 2012\07063.jpg
7063,07064.jpg,30,24,232,164,86,Dodge Ram Pickup 3500 Crew Cab 2010,data\stanford_cars\train\Dodge Ram Pickup 3500 Crew Cab 2010\07064.jpg
7064,07065.jpg,202,121,561,384,116,Ford E-Series Wagon Van 2012,data\stanford_cars\train\Ford E-Series Wagon Van 2012\07065.jpg
7065,07066.jpg,27,207,597,392,194,Volvo 240 Sedan 1993,data\stanford_cars\train\Volvo 240 Sedan 1993\07066.jpg
7066,07067.jpg,284,291,1247,732,194,Volvo 240 Sedan 1993,data\stanford_cars\train\Volvo 240 Sedan 1993\07067.jpg
7067,07068.jpg,62,288,1215,686,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,data\stanford_cars\train\Chevrolet Corvette Ron Fellows Edition Z06 2007\07068.jpg
7068,07069.jpg,17,15,200,126,123,Geo Metro Convertible 1993,data\stanford_cars\train\Geo Metro Convertible 1993\07069.jpg
7069,07070.jpg,107,71,293,216,78,Chrysler Town and Country Minivan 2012,data\stanford_cars\train\Chrysler Town and Country Minivan 2012\07070.jpg
7070,07071.jpg,65,101,583,357,123,Geo Metro Convertible 1993,data\stanford_cars\train\Geo Metro Convertible 1993\07071.jpg
7071,07072.jpg,18,77,600,393,127,Honda Odyssey Minivan 2007,data\stanford_cars\train\Honda Odyssey Minivan 2007\07072.jpg
7072,07073.jpg,55,102,930,676,192,Volkswagen Beetle Hatchback 2012,data\stanford_cars\train\Volkswagen Beetle Hatchback 2012\07073.jpg
7073,07074.jpg,33,33,605,376,78,Chrysler Town and Country Minivan 2012,data\stanford_cars\train\Chrysler Town and Country Minivan 2012\07074.jpg
7074,07075.jpg,15,28,466,313,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Hybrid Crew Cab 2012\07075.jpg
7075,07076.jpg,2,34,128,81,17,Audi 100 Sedan 1994,data\stanford_cars\train\Audi 100 Sedan 1994\07076.jpg
7076,07077.jpg,29,92,640,386,63,Chevrolet Sonic Sedan 2012,data\stanford_cars\train\Chevrolet Sonic Sedan 2012\07077.jpg
7077,07078.jpg,9,214,971,631,140,Hyundai Azera Sedan 2012,data\stanford_cars\train\Hyundai Azera Sedan 2012\07078.jpg
7078,07079.jpg,20,102,620,407,108,Ford Freestar Minivan 2007,data\stanford_cars\train\Ford Freestar Minivan 2007\07079.jpg
7079,07080.jpg,491,252,904,437,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,data\stanford_cars\train\Lamborghini Gallardo LP 570-4 Superleggera 2012\07080.jpg
7080,07081.jpg,134,89,787,590,34,BMW M3 Coupe 2012,data\stanford_cars\train\BMW M3 Coupe 2012\07081.jpg
7081,07082.jpg,21,103,459,249,45,Bugatti Veyron 16.4 Convertible 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Convertible 2009\07082.jpg
7082,07083.jpg,31,22,239,193,106,Ford F-450 Super Duty Crew Cab 2012,data\stanford_cars\train\Ford F-450 Super Duty Crew Cab 2012\07083.jpg
7083,07084.jpg,17,35,458,256,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\07084.jpg
7084,07085.jpg,9,21,473,293,68,Chevrolet TrailBlazer SS 2009,data\stanford_cars\train\Chevrolet TrailBlazer SS 2009\07085.jpg
7085,07086.jpg,6,31,247,175,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\07086.jpg
7086,07087.jpg,54,128,564,420,86,Dodge Ram Pickup 3500 Crew Cab 2010,data\stanford_cars\train\Dodge Ram Pickup 3500 Crew Cab 2010\07087.jpg
7087,07088.jpg,41,133,1007,748,147,Jeep Liberty SUV 2012,data\stanford_cars\train\Jeep Liberty SUV 2012\07088.jpg
7088,07089.jpg,76,117,443,336,59,Chevrolet Camaro Convertible 2012,data\stanford_cars\train\Chevrolet Camaro Convertible 2012\07089.jpg
7089,07090.jpg,8,53,462,252,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\07090.jpg
7090,07091.jpg,75,82,328,204,98,Eagle Talon Hatchback 1998,data\stanford_cars\train\Eagle Talon Hatchback 1998\07091.jpg
7091,07092.jpg,16,13,600,408,191,Volkswagen Golf Hatchback 1991,data\stanford_cars\train\Volkswagen Golf Hatchback 1991\07092.jpg
7092,07093.jpg,19,11,626,445,139,Hyundai Elantra Touring Hatchback 2012,data\stanford_cars\train\Hyundai Elantra Touring Hatchback 2012\07093.jpg
7093,07094.jpg,6,22,259,165,156,Lincoln Town Car Sedan 2011,data\stanford_cars\train\Lincoln Town Car Sedan 2011\07094.jpg
7094,07095.jpg,146,264,860,654,107,Ford Mustang Convertible 2007,data\stanford_cars\train\Ford Mustang Convertible 2007\07095.jpg
7095,07096.jpg,47,60,530,344,163,Mercedes-Benz SL-Class Coupe 2009,data\stanford_cars\train\Mercedes-Benz SL-Class Coupe 2009\07096.jpg
7096,07097.jpg,12,30,613,438,71,Chevrolet Express Van 2007,data\stanford_cars\train\Chevrolet Express Van 2007\07097.jpg
7097,07098.jpg,17,67,632,416,107,Ford Mustang Convertible 2007,data\stanford_cars\train\Ford Mustang Convertible 2007\07098.jpg
7098,07099.jpg,125,24,882,621,107,Ford Mustang Convertible 2007,data\stanford_cars\train\Ford Mustang Convertible 2007\07099.jpg
7099,07100.jpg,33,170,587,374,157,MINI Cooper Roadster Convertible 2012,data\stanford_cars\train\MINI Cooper Roadster Convertible 2012\07100.jpg
7100,07101.jpg,34,100,454,250,86,Dodge Ram Pickup 3500 Crew Cab 2010,data\stanford_cars\train\Dodge Ram Pickup 3500 Crew Cab 2010\07101.jpg
7101,07102.jpg,22,111,559,383,185,Tesla Model S Sedan 2012,data\stanford_cars\train\Tesla Model S Sedan 2012\07102.jpg
7102,07103.jpg,11,99,427,229,15,Audi R8 Coupe 2012,data\stanford_cars\train\Audi R8 Coupe 2012\07103.jpg
7103,07104.jpg,41,79,593,355,78,Chrysler Town and Country Minivan 2012,data\stanford_cars\train\Chrysler Town and Country Minivan 2012\07104.jpg
7104,07105.jpg,54,60,212,169,97,Dodge Charger SRT-8 2009,data\stanford_cars\train\Dodge Charger SRT-8 2009\07105.jpg
7105,07106.jpg,59,85,572,411,159,Mazda Tribute SUV 2011,data\stanford_cars\train\Mazda Tribute SUV 2011\07106.jpg
7106,07107.jpg,91,246,1499,947,97,Dodge Charger SRT-8 2009,data\stanford_cars\train\Dodge Charger SRT-8 2009\07107.jpg
7107,07108.jpg,42,110,456,292,45,Bugatti Veyron 16.4 Convertible 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Convertible 2009\07108.jpg
7108,07109.jpg,31,93,774,531,40,Bentley Arnage Sedan 2009,data\stanford_cars\train\Bentley Arnage Sedan 2009\07109.jpg
7109,07110.jpg,39,59,532,261,60,Chevrolet HHR SS 2010,data\stanford_cars\train\Chevrolet HHR SS 2010\07110.jpg
7110,07111.jpg,5,88,500,257,126,Honda Odyssey Minivan 2012,data\stanford_cars\train\Honda Odyssey Minivan 2012\07111.jpg
7111,07112.jpg,50,145,599,354,50,Buick Enclave SUV 2012,data\stanford_cars\train\Buick Enclave SUV 2012\07112.jpg
7112,07113.jpg,59,57,625,457,168,Nissan Leaf Hatchback 2012,data\stanford_cars\train\Nissan Leaf Hatchback 2012\07113.jpg
7113,07114.jpg,353,314,955,568,144,Jaguar XK XKR 2012,data\stanford_cars\train\Jaguar XK XKR 2012\07114.jpg
7114,07115.jpg,53,60,224,152,22,Audi S5 Coupe 2012,data\stanford_cars\train\Audi S5 Coupe 2012\07115.jpg
7115,07116.jpg,81,189,769,427,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,data\stanford_cars\train\Chevrolet Corvette Ron Fellows Edition Z06 2007\07116.jpg
7116,07117.jpg,15,93,417,288,117,Ford Fiesta Sedan 2012,data\stanford_cars\train\Ford Fiesta Sedan 2012\07117.jpg
7117,07118.jpg,25,54,596,295,11,Aston Martin Virage Coupe 2012,data\stanford_cars\train\Aston Martin Virage Coupe 2012\07118.jpg
7118,07119.jpg,39,149,600,445,33,BMW X6 SUV 2012,data\stanford_cars\train\BMW X6 SUV 2012\07119.jpg
7119,07120.jpg,31,244,1447,946,81,Chrysler PT Cruiser Convertible 2008,data\stanford_cars\train\Chrysler PT Cruiser Convertible 2008\07120.jpg
7120,07121.jpg,28,34,297,182,3,Acura TL Sedan 2012,data\stanford_cars\train\Acura TL Sedan 2012\07121.jpg
7121,07122.jpg,9,220,1262,740,60,Chevrolet HHR SS 2010,data\stanford_cars\train\Chevrolet HHR SS 2010\07122.jpg
7122,07123.jpg,95,39,322,230,78,Chrysler Town and Country Minivan 2012,data\stanford_cars\train\Chrysler Town and Country Minivan 2012\07123.jpg
7123,07124.jpg,7,108,496,262,158,Maybach Landaulet Convertible 2012,data\stanford_cars\train\Maybach Landaulet Convertible 2012\07124.jpg
7124,07125.jpg,109,196,1483,1087,166,Mercedes-Benz Sprinter Van 2012,data\stanford_cars\train\Mercedes-Benz Sprinter Van 2012\07125.jpg
7125,07126.jpg,42,95,404,301,52,Cadillac SRX SUV 2012,data\stanford_cars\train\Cadillac SRX SUV 2012\07126.jpg
7126,07127.jpg,36,38,466,201,159,Mazda Tribute SUV 2011,data\stanford_cars\train\Mazda Tribute SUV 2011\07127.jpg
7127,07128.jpg,71,115,597,309,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\07128.jpg
7128,07129.jpg,24,83,253,176,155,Land Rover LR2 SUV 2012,data\stanford_cars\train\Land Rover LR2 SUV 2012\07129.jpg
7129,07130.jpg,19,41,375,241,16,Audi V8 Sedan 1994,data\stanford_cars\train\Audi V8 Sedan 1994\07130.jpg
7130,07131.jpg,38,14,225,160,33,BMW X6 SUV 2012,data\stanford_cars\train\BMW X6 SUV 2012\07131.jpg
7131,07132.jpg,653,379,1373,833,46,Bugatti Veyron 16.4 Coupe 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Coupe 2009\07132.jpg
7132,07133.jpg,39,168,590,346,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\07133.jpg
7133,07134.jpg,42,111,603,367,32,BMW X5 SUV 2007,data\stanford_cars\train\BMW X5 SUV 2007\07134.jpg
7134,07135.jpg,22,38,297,185,158,Maybach Landaulet Convertible 2012,data\stanford_cars\train\Maybach Landaulet Convertible 2012\07135.jpg
7135,07136.jpg,18,68,579,342,184,Suzuki SX4 Sedan 2012,data\stanford_cars\train\Suzuki SX4 Sedan 2012\07136.jpg
7136,07137.jpg,32,40,247,172,118,GMC Terrain SUV 2012,data\stanford_cars\train\GMC Terrain SUV 2012\07137.jpg
7137,07138.jpg,1,50,299,173,68,Chevrolet TrailBlazer SS 2009,data\stanford_cars\train\Chevrolet TrailBlazer SS 2009\07138.jpg
7138,07139.jpg,1,20,625,384,64,Chevrolet Express Cargo Van 2007,data\stanford_cars\train\Chevrolet Express Cargo Van 2007\07139.jpg
7139,07140.jpg,257,445,1145,808,162,Mercedes-Benz C-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz C-Class Sedan 2012\07140.jpg
7140,07141.jpg,4,50,800,404,160,McLaren MP4-12C Coupe 2012,data\stanford_cars\train\McLaren MP4-12C Coupe 2012\07141.jpg
7141,07142.jpg,32,84,569,364,19,Audi TT Hatchback 2011,data\stanford_cars\train\Audi TT Hatchback 2011\07142.jpg
7142,07143.jpg,12,78,741,424,114,Ford F-150 Regular Cab 2007,data\stanford_cars\train\Ford F-150 Regular Cab 2007\07143.jpg
7143,07144.jpg,28,8,498,342,27,BMW 1 Series Convertible 2012,data\stanford_cars\train\BMW 1 Series Convertible 2012\07144.jpg
7144,07145.jpg,30,102,607,446,149,Jeep Compass SUV 2012,data\stanford_cars\train\Jeep Compass SUV 2012\07145.jpg
7145,07146.jpg,39,47,238,155,29,BMW 3 Series Sedan 2012,data\stanford_cars\train\BMW 3 Series Sedan 2012\07146.jpg
7146,07147.jpg,55,160,963,663,192,Volkswagen Beetle Hatchback 2012,data\stanford_cars\train\Volkswagen Beetle Hatchback 2012\07147.jpg
7147,07148.jpg,8,50,475,329,111,Ford Ranger SuperCab 2011,data\stanford_cars\train\Ford Ranger SuperCab 2011\07148.jpg
7148,07149.jpg,31,21,588,423,178,Scion xD Hatchback 2012,data\stanford_cars\train\Scion xD Hatchback 2012\07149.jpg
7149,07150.jpg,25,77,431,300,62,Chevrolet Tahoe Hybrid SUV 2012,data\stanford_cars\train\Chevrolet Tahoe Hybrid SUV 2012\07150.jpg
7150,07151.jpg,36,60,539,266,176,Rolls-Royce Ghost Sedan 2012,data\stanford_cars\train\Rolls-Royce Ghost Sedan 2012\07151.jpg
7151,07152.jpg,39,160,1019,671,64,Chevrolet Express Cargo Van 2007,data\stanford_cars\train\Chevrolet Express Cargo Van 2007\07152.jpg
7152,07153.jpg,25,117,414,251,119,GMC Savana Van 2012,data\stanford_cars\train\GMC Savana Van 2012\07153.jpg
7153,07154.jpg,167,54,1066,720,40,Bentley Arnage Sedan 2009,data\stanford_cars\train\Bentley Arnage Sedan 2009\07154.jpg
7154,07155.jpg,29,88,1457,681,28,BMW 1 Series Coupe 2012,data\stanford_cars\train\BMW 1 Series Coupe 2012\07155.jpg
7155,07156.jpg,38,30,197,163,108,Ford Freestar Minivan 2007,data\stanford_cars\train\Ford Freestar Minivan 2007\07156.jpg
7156,07157.jpg,45,131,276,259,42,Bentley Continental GT Coupe 2012,data\stanford_cars\train\Bentley Continental GT Coupe 2012\07157.jpg
7157,07158.jpg,68,52,661,349,111,Ford Ranger SuperCab 2011,data\stanford_cars\train\Ford Ranger SuperCab 2011\07158.jpg
7158,07159.jpg,168,376,1929,1098,110,Ford Edge SUV 2012,data\stanford_cars\train\Ford Edge SUV 2012\07159.jpg
7159,07160.jpg,55,62,607,402,169,Nissan NV Passenger Van 2012,data\stanford_cars\train\Nissan NV Passenger Van 2012\07160.jpg
7160,07161.jpg,38,194,1175,953,66,Chevrolet Cobalt SS 2010,data\stanford_cars\train\Chevrolet Cobalt SS 2010\07161.jpg
7161,07162.jpg,5,8,199,109,108,Ford Freestar Minivan 2007,data\stanford_cars\train\Ford Freestar Minivan 2007\07162.jpg
7162,07163.jpg,134,62,910,652,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\07163.jpg
7163,07164.jpg,45,64,940,671,154,Land Rover Range Rover SUV 2012,data\stanford_cars\train\Land Rover Range Rover SUV 2012\07164.jpg
7164,07165.jpg,14,63,419,297,60,Chevrolet HHR SS 2010,data\stanford_cars\train\Chevrolet HHR SS 2010\07165.jpg
7165,07166.jpg,39,79,561,410,73,Chevrolet Malibu Sedan 2007,data\stanford_cars\train\Chevrolet Malibu Sedan 2007\07166.jpg
7166,07167.jpg,468,144,789,352,58,Chevrolet Traverse SUV 2012,data\stanford_cars\train\Chevrolet Traverse SUV 2012\07167.jpg
7167,07168.jpg,166,247,1480,982,42,Bentley Continental GT Coupe 2012,data\stanford_cars\train\Bentley Continental GT Coupe 2012\07168.jpg
7168,07169.jpg,49,113,463,280,7,Acura ZDX Hatchback 2012,data\stanford_cars\train\Acura ZDX Hatchback 2012\07169.jpg
7169,07170.jpg,8,37,639,474,85,Dodge Caravan Minivan 1997,data\stanford_cars\train\Dodge Caravan Minivan 1997\07170.jpg
7170,07171.jpg,282,154,592,336,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\07171.jpg
7171,07172.jpg,317,71,1242,937,182,Suzuki Kizashi Sedan 2012,data\stanford_cars\train\Suzuki Kizashi Sedan 2012\07172.jpg
7172,07173.jpg,55,214,714,447,29,BMW 3 Series Sedan 2012,data\stanford_cars\train\BMW 3 Series Sedan 2012\07173.jpg
7173,07174.jpg,63,66,566,299,6,Acura Integra Type R 2001,data\stanford_cars\train\Acura Integra Type R 2001\07174.jpg
7174,07175.jpg,283,298,1405,979,3,Acura TL Sedan 2012,data\stanford_cars\train\Acura TL Sedan 2012\07175.jpg
7175,07176.jpg,65,149,766,454,165,Mercedes-Benz S-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz S-Class Sedan 2012\07176.jpg
7176,07177.jpg,90,95,1153,691,193,Volvo C30 Hatchback 2012,data\stanford_cars\train\Volvo C30 Hatchback 2012\07177.jpg
7177,07178.jpg,102,210,601,419,127,Honda Odyssey Minivan 2007,data\stanford_cars\train\Honda Odyssey Minivan 2007\07178.jpg
7178,07179.jpg,71,87,591,380,133,Hyundai Veracruz SUV 2012,data\stanford_cars\train\Hyundai Veracruz SUV 2012\07179.jpg
7179,07180.jpg,78,126,965,721,167,Mitsubishi Lancer Sedan 2012,data\stanford_cars\train\Mitsubishi Lancer Sedan 2012\07180.jpg
7180,07181.jpg,9,68,298,227,136,Hyundai Accent Sedan 2012,data\stanford_cars\train\Hyundai Accent Sedan 2012\07181.jpg
7181,07182.jpg,17,52,284,156,92,Dodge Magnum Wagon 2008,data\stanford_cars\train\Dodge Magnum Wagon 2008\07182.jpg
7182,07183.jpg,14,25,467,283,122,GMC Canyon Extended Cab 2012,data\stanford_cars\train\GMC Canyon Extended Cab 2012\07183.jpg
7183,07184.jpg,3,65,233,171,189,Toyota 4Runner SUV 2012,data\stanford_cars\train\Toyota 4Runner SUV 2012\07184.jpg
7184,07185.jpg,156,143,699,386,151,Lamborghini Aventador Coupe 2012,data\stanford_cars\train\Lamborghini Aventador Coupe 2012\07185.jpg
7185,07186.jpg,141,243,913,498,66,Chevrolet Cobalt SS 2010,data\stanford_cars\train\Chevrolet Cobalt SS 2010\07186.jpg
7186,07187.jpg,151,157,865,688,34,BMW M3 Coupe 2012,data\stanford_cars\train\BMW M3 Coupe 2012\07187.jpg
7187,07188.jpg,24,125,384,259,135,Hyundai Elantra Sedan 2007,data\stanford_cars\train\Hyundai Elantra Sedan 2007\07188.jpg
7188,07189.jpg,30,175,376,307,133,Hyundai Veracruz SUV 2012,data\stanford_cars\train\Hyundai Veracruz SUV 2012\07189.jpg
7189,07190.jpg,110,185,832,608,80,Chrysler Crossfire Convertible 2008,data\stanford_cars\train\Chrysler Crossfire Convertible 2008\07190.jpg
7190,07191.jpg,62,176,400,330,4,Acura TL Type-S 2008,data\stanford_cars\train\Acura TL Type-S 2008\07191.jpg
7191,07192.jpg,72,125,595,360,65,Chevrolet Avalanche Crew Cab 2012,data\stanford_cars\train\Chevrolet Avalanche Crew Cab 2012\07192.jpg
7192,07193.jpg,542,749,3860,2657,36,BMW M6 Convertible 2010,data\stanford_cars\train\BMW M6 Convertible 2010\07193.jpg
7193,07194.jpg,46,126,208,184,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Hybrid Crew Cab 2012\07194.jpg
7194,07195.jpg,5,2,216,74,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\07195.jpg
7195,07196.jpg,29,203,637,450,51,Cadillac CTS-V Sedan 2012,data\stanford_cars\train\Cadillac CTS-V Sedan 2012\07196.jpg
7196,07197.jpg,8,51,254,140,108,Ford Freestar Minivan 2007,data\stanford_cars\train\Ford Freestar Minivan 2007\07197.jpg
7197,07198.jpg,17,34,285,171,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\07198.jpg
7198,07199.jpg,63,63,366,213,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,data\stanford_cars\train\Lamborghini Gallardo LP 570-4 Superleggera 2012\07199.jpg
7199,07200.jpg,14,64,1013,733,147,Jeep Liberty SUV 2012,data\stanford_cars\train\Jeep Liberty SUV 2012\07200.jpg
7200,07201.jpg,98,114,481,367,133,Hyundai Veracruz SUV 2012,data\stanford_cars\train\Hyundai Veracruz SUV 2012\07201.jpg
7201,07202.jpg,217,280,1812,1179,196,smart fortwo Convertible 2012,data\stanford_cars\train\smart fortwo Convertible 2012\07202.jpg
7202,07203.jpg,5,109,468,292,153,Lamborghini Diablo Coupe 2001,data\stanford_cars\train\Lamborghini Diablo Coupe 2001\07203.jpg
7203,07204.jpg,100,74,870,596,180,Spyker C8 Coupe 2009,data\stanford_cars\train\Spyker C8 Coupe 2009\07204.jpg
7204,07205.jpg,22,43,261,160,72,Chevrolet Monte Carlo Coupe 2007,data\stanford_cars\train\Chevrolet Monte Carlo Coupe 2007\07205.jpg
7205,07206.jpg,6,93,281,186,12,Audi RS 4 Convertible 2008,data\stanford_cars\train\Audi RS 4 Convertible 2008\07206.jpg
7206,07207.jpg,76,15,353,216,142,Infiniti QX56 SUV 2011,data\stanford_cars\train\Infiniti QX56 SUV 2011\07207.jpg
7207,07208.jpg,86,114,567,391,133,Hyundai Veracruz SUV 2012,data\stanford_cars\train\Hyundai Veracruz SUV 2012\07208.jpg
7208,07209.jpg,15,20,258,178,97,Dodge Charger SRT-8 2009,data\stanford_cars\train\Dodge Charger SRT-8 2009\07209.jpg
7209,07210.jpg,69,71,249,164,174,Ram C/V Cargo Van Minivan 2012,data\stanford_cars\train\Ram C/V Cargo Van Minivan 2012\07210.jpg
7210,07211.jpg,10,86,584,401,138,Hyundai Sonata Sedan 2012,data\stanford_cars\train\Hyundai Sonata Sedan 2012\07211.jpg
7211,07212.jpg,43,87,978,683,75,Chevrolet Silverado 1500 Regular Cab 2012,data\stanford_cars\train\Chevrolet Silverado 1500 Regular Cab 2012\07212.jpg
7212,07213.jpg,68,18,713,439,18,Audi 100 Wagon 1994,data\stanford_cars\train\Audi 100 Wagon 1994\07213.jpg
7213,07214.jpg,2,50,617,488,4,Acura TL Type-S 2008,data\stanford_cars\train\Acura TL Type-S 2008\07214.jpg
7214,07215.jpg,92,185,398,346,135,Hyundai Elantra Sedan 2007,data\stanford_cars\train\Hyundai Elantra Sedan 2007\07215.jpg
7215,07216.jpg,3,30,217,141,83,Dodge Caliber Wagon 2012,data\stanford_cars\train\Dodge Caliber Wagon 2012\07216.jpg
7216,07217.jpg,59,291,1005,709,164,Mercedes-Benz E-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz E-Class Sedan 2012\07217.jpg
7217,07218.jpg,75,158,956,588,149,Jeep Compass SUV 2012,data\stanford_cars\train\Jeep Compass SUV 2012\07218.jpg
7218,07219.jpg,27,126,628,417,101,Ferrari FF Coupe 2012,data\stanford_cars\train\Ferrari FF Coupe 2012\07219.jpg
7219,07220.jpg,14,158,982,708,164,Mercedes-Benz E-Class Sedan 2012,data\stanford_cars\train\Mercedes-Benz E-Class Sedan 2012\07220.jpg
7220,07221.jpg,634,364,1783,907,104,Ferrari 458 Italia Coupe 2012,data\stanford_cars\train\Ferrari 458 Italia Coupe 2012\07221.jpg
7221,07222.jpg,50,78,579,372,109,Ford Expedition EL SUV 2009,data\stanford_cars\train\Ford Expedition EL SUV 2009\07222.jpg
7222,07223.jpg,55,71,883,607,149,Jeep Compass SUV 2012,data\stanford_cars\train\Jeep Compass SUV 2012\07223.jpg
7223,07224.jpg,58,50,289,187,109,Ford Expedition EL SUV 2009,data\stanford_cars\train\Ford Expedition EL SUV 2009\07224.jpg
7224,07225.jpg,120,105,1211,766,168,Nissan Leaf Hatchback 2012,data\stanford_cars\train\Nissan Leaf Hatchback 2012\07225.jpg
7225,07226.jpg,51,61,595,357,85,Dodge Caravan Minivan 1997,data\stanford_cars\train\Dodge Caravan Minivan 1997\07226.jpg
7226,07227.jpg,95,67,663,370,145,Jeep Patriot SUV 2012,data\stanford_cars\train\Jeep Patriot SUV 2012\07227.jpg
7227,07228.jpg,20,43,490,294,34,BMW M3 Coupe 2012,data\stanford_cars\train\BMW M3 Coupe 2012\07228.jpg
7228,07229.jpg,86,118,851,568,89,Dodge Journey SUV 2012,data\stanford_cars\train\Dodge Journey SUV 2012\07229.jpg
7229,07230.jpg,8,24,259,166,129,Honda Accord Sedan 2012,data\stanford_cars\train\Honda Accord Sedan 2012\07230.jpg
7230,07231.jpg,49,325,1261,1081,173,Porsche Panamera Sedan 2012,data\stanford_cars\train\Porsche Panamera Sedan 2012\07231.jpg
7231,07232.jpg,8,56,399,268,46,Bugatti Veyron 16.4 Coupe 2009,data\stanford_cars\train\Bugatti Veyron 16.4 Coupe 2009\07232.jpg
7232,07233.jpg,156,97,902,511,47,Buick Regal GS 2012,data\stanford_cars\train\Buick Regal GS 2012\07233.jpg
7233,07234.jpg,23,51,577,383,169,Nissan NV Passenger Van 2012,data\stanford_cars\train\Nissan NV Passenger Van 2012\07234.jpg
7234,07235.jpg,105,147,575,331,64,Chevrolet Express Cargo Van 2007,data\stanford_cars\train\Chevrolet Express Cargo Van 2007\07235.jpg
7235,07236.jpg,12,48,481,366,47,Buick Regal GS 2012,data\stanford_cars\train\Buick Regal GS 2012\07236.jpg
